burst,frame_slot,magnitude_packed_px
050_0378,7,1.5129648046137756
050_0378,8,1.4169730060943293
050_0378,9,1.4169730060943293
050_0378,10,1.6298006013006623
050_0378,11,1.5474273003924934
050_0378,12,1.5971165423975797
050_0378,13,1.0789172813520043
050_0394,1,0.6155536126122565
050_0394,2,0.22534695471649932
050_0394,3,0.2576941016011038
050_0394,4,0.25
050_0394,5,0.7730823048033113
050_0394,6,0.9228014412645875
050_0394,7,0.2795084971874737
050_0394,8,0.125
050_0394,9,0.19764235376052372
050_0394,10,0.5
050_0394,11,0.5340002340823456
050_0394,12,0.13975424859373686
050_0394,13,0.3125
050_0395,1,1.5436361294035585
050_0395,2,2.1866069605669876
050_0395,3,1.602000702247037
050_0395,4,2.216768481371025
050_0395,5,2.125
050_0395,6,2.2655711200489823
050_0395,7,1.5934435979977453
050_0395,8,1.1267347735824966
050_0395,9,2.99543924158044
050_0395,10,2.216768481371025
050_0395,11,2.1523969197153203
050_0395,12,2.0662844068520676
050_0395,13,1.9008632907181937
050_0396,1,0.625
050_0396,2,0.13975424859373686
050_0396,3,0.3125
050_0396,4,1.1267347735824966
050_0396,5,1.5674920254980567
050_0396,6,1.2655285457072867
050_0396,7,0.8338540040078959
050_0396,8,1.1625672023586422
050_0396,9,1.0019512213675874
050_0396,10,1.0698276730389806
050_0396,11,1.0789172813520043
050_0396,12,0.9882117688026185
050_0396,13,0.8948638164547721
050_0264,1,0.125
050_0264,2,0.25
050_0264,3,0.4375
050_0264,4,0.40019526483955303
050_0264,5,0.8838834764831844
050_0264,6,0.8705242673240075
050_0264,7,1.0643366478704002
050_0264,8,0.9100137361600648
050_0264,9,0.4192627457812106
050_0264,10,1.3375584099395434
050_0264,11,1.1267347735824966
050_0264,12,0.4550068680800324
050_0264,13,0.8149003006503311
050_0275,1,0.875
050_0275,2,0.8772293029761374
050_0275,3,1.341931909598993
050_0275,4,0.40019526483955303
050_0275,5,0.19764235376052372
050_0275,6,1.0077822185373186
050_0275,7,1.0625
050_0275,8,0.6373774391990981
050_0275,9,1.3287682265918312
050_0275,10,0.7315437444199766
050_0275,11,1.8168052317185792
050_0275,12,1.961544353309402
050_0275,13,1.4142135623730951
050_0316,1,0.13975424859373686
050_0316,2,0.3365728004459065
050_0316,3,0.8125
050_0316,4,0.125
050_0316,5,0.08838834764831845
050_0316,6,0.125
050_0316,7,0.0625
050_0316,8,0.125
050_0316,9,0.125
050_0316,10,0.2795084971874737
050_0316,11,1.0077822185373186
050_0316,12,0.2795084971874737
050_0316,13,0.13975424859373686
050_0317,1,0.125
050_0317,2,0.3125
050_0317,3,0.0625
050_0317,4,0.4419417382415922
050_0317,5,0.8149003006503311
050_0317,6,0.375
050_0317,7,1.034559084827928
050_0317,8,0.08838834764831845
050_0317,9,0.125
050_0317,10,0.45069390943299864
050_0317,11,0.19764235376052372
050_0317,12,0.6903350635742038
050_0317,13,0.5929270612815711
050_0327,1,0.19764235376052372
050_0327,2,0.2795084971874737
050_0327,3,0.125
050_0327,4,0.3644344934278313
050_0327,5,0.5340002340823456
050_0327,6,0.25
050_0327,7,0.6281172263200556
050_0327,8,0.795495128834866
050_0327,9,0.673145600891813
050_0327,10,0.9540210951546092
050_0327,11,0.0625
050_0327,12,1.5637495003996005
050_0327,13,1.0077822185373186
050_0337,1,0.5038911092686593
050_0337,2,0.125
050_0337,3,0.125
050_0337,4,1.286953767623375
050_0337,5,1.4577379737113252
050_0337,6,1.0643366478704002
050_0337,7,0.5303300858899106
050_0337,8,1.3707320124663318
050_0337,9,1.288470508005519
050_0337,10,2.0700618952098995
050_0337,11,1.5372967345311055
050_0337,12,2.0700618952098995
050_0337,13,1.4252192813739224
050_0339,1,0.3125
050_0339,2,0.6903350635742038
050_0339,3,0.4881406047441659
050_0339,4,0.13975424859373686
050_0339,5,0.8772293029761374
050_0339,6,0.4192627457812106
050_0339,7,0.39528470752104744
050_0339,8,0.4759858191164943
050_0339,9,0.3801726581436387
050_0339,10,0.3644344934278313
050_0339,11,0.19764235376052372
050_0339,12,0.19764235376052372
050_0339,13,0.3365728004459065
050_0340,1,1.0915155747858112
050_0340,2,0.13975424859373686
050_0340,3,1.1267347735824966
050_0340,4,0.9100137361600648
050_0340,5,0.9762812094883317
050_0340,6,0.9702609185162515
050_0340,7,0.9457966219013473
050_0340,8,1.0915155747858112
050_0340,9,0.9395810236483068
050_0340,10,2.209708691207961
050_0340,11,3.0471554358122264
050_0340,12,3.2703688629877825
050_0340,13,3.160424219942633
049_0656,1,0.22534695471649932
049_0656,2,1.3491895715576814
049_0656,3,2.2150056433336687
049_0656,4,3.0631376887107113
049_0656,5,1.8168052317185792
049_0656,6,0.6987712429686843
049_0656,7,0.5659615711335886
049_0656,8,1.511673327805978
049_0656,9,1.1405179744309162
049_0656,10,1.2655285457072867
049_0656,11,1.0
049_0656,12,0.08838834764831845
049_0656,13,0.19764235376052372
049_0662,1,1.0698276730389806
049_0662,2,0.673145600891813
049_0662,3,1.6828640022295325
049_0662,4,3.389436715739062
049_0662,5,5.1648602352822675
049_0662,6,6.088539438978777
049_0662,7,6.78952548047358
049_0662,8,7.312767089139377
049_0662,9,7.43986306997649
049_0662,10,7.412247044587761
049_0662,11,7.509629235188646
049_0662,12,7.194290270763337
049_0662,13,7.394307354309801
049_0667,1,1.194060823408925
049_0667,2,0.9457966219013473
049_0667,3,1.0174262872562316
049_0667,4,1.602000702247037
049_0667,5,2.125
049_0667,6,2.637618480751149
049_0667,7,2.292140102611531
049_0667,8,2.063446752402397
049_0667,9,2.405235175611732
049_0667,10,1.973456675480868
049_0667,11,2.000976324197765
049_0667,12,1.7677669529663689
049_0667,13,1.7001838135919305
049_0669,1,0.8838834764831844
049_0669,2,0.9762812094883317
049_0669,3,0.31868871959954903
049_0669,4,0.673145600891813
049_0669,5,1.0097184013377194
049_0669,6,0.5
049_0669,7,0.8500919067959652
049_0669,8,1.0
049_0669,9,0.7831227553838542
049_0669,10,0.7315437444199766
049_0669,11,1.3287682265918312
049_0669,12,1.3287682265918312
049_0669,13,1.2453036778232047
049_0670,1,0.8838834764831844
049_0670,2,0.13975424859373686
049_0670,3,0.0625
049_0670,4,0.2576941016011038
049_0670,5,0.19764235376052372
049_0670,6,0.5896238207535377
049_0670,7,0.7126096406869612
049_0670,8,0.3801726581436387
049_0670,9,1.0307764064044151
049_0670,10,0.13975424859373686
049_0670,11,1.0174262872562316
049_0670,12,0.2576941016011038
049_0670,13,0.3365728004459065
049_0676,1,0.8838834764831844
049_0676,2,1.3005407529178008
049_0676,3,1.5774286830154953
049_0676,4,1.3258252147247767
049_0676,5,1.231107225224513
049_0676,6,0.9291292967074066
049_0676,7,1.9080421903092184
049_0676,8,1.8027756377319946
049_0676,9,0.6987712429686843
049_0676,10,2.0155644370746373
049_0676,11,1.5625
049_0676,12,2.652386896740368
049_0676,13,1.2823927830426995
049_0683,1,1.0402073110683274
049_0683,2,0.7525996611745185
049_0683,3,0.8149003006503311
049_0683,4,0.6525191568069094
049_0683,5,0.8125
049_0683,6,1.0625
049_0683,7,0.8149003006503311
049_0683,8,0.8149003006503311
049_0683,9,0.8338540040078959
049_0683,10,7.630633165078767
049_0683,11,9.090903764202984
049_0683,12,7.637540916420678
049_0683,13,1.4577379737113252
049_0722,1,0.13975424859373686
049_0722,2,0.9540210951546092
049_0722,3,0.13975424859373686
049_0722,4,0.1875
049_0722,5,0.8500919067959652
049_0722,6,5.8902727016667065
049_0722,7,6.3863257237632345
049_0722,8,6.108715597406708
049_0722,9,5.972920663293628
049_0722,10,6.4055639876594785
049_0722,11,5.443244092450751
049_0722,12,6.048308131204957
049_0722,13,5.687843396226728
049_0775,1,1.200585794518659
049_0775,2,0.5
049_0775,3,1.0307764064044151
049_0775,4,0.8882919002219934
049_0775,5,1.0
049_0775,6,0.4759858191164943
049_0775,7,1.625
049_0775,8,0.978279740156158
049_0775,9,1.1319231422671772
049_0775,10,1.4750529651507434
049_0775,11,1.1267347735824966
049_0775,12,1.2405895775799505
049_0775,13,1.6298006013006623
049_0781,1,0.7730823048033113
049_0781,2,0.0625
049_0781,3,0.2576941016011038
049_0781,4,0.9702609185162515
049_0781,5,1.7286645857424163
049_0781,6,2.4661774571186075
049_0781,7,2.275034340400162
049_0781,8,3.145557383040405
049_0781,9,3.0477963350591524
049_0781,10,4.169270020039479
049_0781,11,4.108394607386199
049_0781,12,4.461642074393687
049_0781,13,5.031541140644683
049_0782,1,1.0625
049_0782,2,0.3801726581436387
049_0782,3,0.8500919067959652
049_0782,4,0.8338540040078959
049_0782,5,0.6373774391990981
049_0782,6,1.2374368670764582
049_0782,7,1.0698276730389806
049_0782,8,0.19764235376052372
049_0782,9,1.213530489934225
049_0782,10,0.9702609185162515
049_0782,11,0.39528470752104744
049_0782,12,1.202211503854459
049_0782,13,1.4750529651507434
049_0787,1,0.08838834764831845
049_0787,2,0.7603453162872774
049_0787,3,1.0077822185373186
049_0787,4,1.4169730060943293
049_0787,5,1.288470508005519
049_0787,6,1.459077191241094
049_0787,7,1.125
049_0787,8,1.1473474844178637
049_0787,9,1.7511157157652375
049_0787,10,1.938507802408853
049_0787,11,0.4375
049_0787,12,1.9415280708761333
049_0787,13,1.9008632907181937
049_0793,1,0.3801726581436387
049_0793,2,0.3125
049_0793,3,1.2823927830426995
049_0793,4,0.3125
049_0793,5,0.2795084971874737
049_0793,6,0.13975424859373686
049_0793,7,0.5625
049_0793,8,0.22534695471649932
049_0793,9,1.25
049_0793,10,0.8220591523728691
049_0793,11,1.8802011195614154
049_0793,12,0.5153882032022076
049_0793,13,1.2405895775799505
049_0795,1,1.2326926827072513
049_0795,2,1.2374368670764582
049_0795,3,0.8882919002219934
049_0795,4,0.4550068680800324
049_0795,5,0.8838834764831844
049_0795,6,0.8772293029761374
049_0795,7,1.3258252147247767
049_0795,8,1.4169730060943293
049_0795,9,1.288470508005519
049_0795,10,1.6225943732183963
049_0795,11,1.8645542362720373
049_0795,12,1.4252192813739224
049_0795,13,1.5129648046137756
049_0798,1,0.31868871959954903
049_0798,2,0.0
049_0798,3,1.2405895775799505
049_0798,4,1.0402073110683274
049_0798,5,1.5934435979977453
049_0798,6,1.6828640022295325
049_0798,7,0.3125
049_0798,8,0.5376453291901642
049_0798,9,0.5038911092686593
049_0798,10,0.9560661587986472
049_0798,11,1.3375584099395434
049_0798,12,0.8125
049_0798,13,1.1625672023586422
049_0804,1,1.590990257669732
049_0804,2,2.1866069605669876
049_0804,3,2.963976425344844
049_0804,4,2.969243380054926
049_0804,5,3.451675317871019
049_0804,6,3.5712611567904133
049_0804,7,4.528123921669989
049_0804,8,3.7837027169163275
049_0804,9,3.625538753068294
049_0804,10,4.225110945288892
049_0804,11,3.662521330995903
049_0804,12,3.4849004648626623
049_0804,13,2.62797450520358
050_0342,1,0.6373774391990981
050_0342,2,1.194060823408925
050_0342,3,0.6525191568069094
050_0342,4,0.22534695471649932
050_0342,5,1.034559084827928
050_0342,6,0.8149003006503311
050_0342,7,0.9519716382329886
050_0342,8,0.19764235376052372
050_0342,9,0.8125
050_0342,10,1.3877252069484074
050_0342,11,0.9540210951546092
050_0342,12,1.0
050_0342,13,0.978279740156158
050_0343,1,0.6875
050_0343,2,1.0625
050_0343,3,1.2747548783981961
050_0343,4,1.0625
050_0343,5,1.4252192813739224
050_0343,6,0.3644344934278313
050_0343,7,1.288470508005519
050_0343,8,2.000976324197765
050_0343,9,1.5524677935467777
050_0343,10,0.8125
050_0343,11,1.194060823408925
050_0343,12,1.3764197215965774
050_0343,13,0.8385254915624212
050_0344,1,0.5762215285808054
050_0344,2,0.3644344934278313
050_0344,3,0.0625
050_0344,4,0.25
050_0344,5,0.0625
050_0344,6,0.75
050_0344,7,0.19764235376052372
050_0344,8,0.2795084971874737
050_0344,9,1.626201478907211
050_0344,10,4.320192414696364
050_0344,11,4.664527039261323
050_0344,12,4.4163227067323785
050_0344,13,3.923088706618804
050_0345,1,2.8284271247461903
050_0345,2,2.637618480751149
050_0345,3,2.6108248217756778
050_0345,4,7.476264525148906
050_0345,5,8.331041351475816
050_0345,6,8.611629128684072
050_0345,7,7.74117441025585
050_0345,8,3.359920013928903
050_0345,9,2.969243380054926
050_0345,10,3.098638814060135
050_0345,11,4.095061812720291
050_0345,12,5.179964406248367
050_0345,13,6.29111476608081
050_0346,1,0.7525996611745185
050_0346,2,1.0933034802834938
050_0346,3,1.5934435979977453
050_0346,4,1.2655285457072867
050_0346,5,1.5436361294035585
050_0346,6,1.207075494739248
050_0346,7,1.3877252069484074
050_0346,8,1.288470508005519
050_0346,9,0.6373774391990981
050_0346,10,1.3707320124663318
050_0346,11,1.1127808634228036
050_0346,12,1.505199322349037
050_0346,13,1.0698276730389806
050_0347,1,1.3258252147247767
050_0347,2,1.31398725260179
050_0347,3,2.4375
050_0347,4,1.5674920254980567
050_0347,5,0.8838834764831844
050_0347,6,1.505199322349037
050_0347,7,1.7776828316659865
050_0347,8,1.5934435979977453
050_0347,9,2.125918918961869
050_0347,10,0.8948638164547721
050_0347,11,1.7511157157652375
050_0347,12,1.25
050_0347,13,7.3274419990880855
050_0352,1,0.5303300858899106
050_0352,2,1.3707320124663318
050_0352,3,1.3258252147247767
050_0352,4,0.6987712429686843
050_0352,5,0.8705242673240075
050_0352,6,1.200585794518659
050_0352,7,0.22534695471649932
050_0352,8,0.08838834764831845
050_0352,9,0.0625
050_0352,10,0.5038911092686593
050_0352,11,0.8385254915624212
050_0352,12,0.3801726581436387
050_0352,13,1.6357815410378
050_0356,1,0.9291292967074066
050_0356,2,2.000976324197765
050_0356,3,1.8915932438026946
050_0356,4,4.759858191164943
050_0356,5,5.362266894700412
050_0356,6,6.088539438978777
050_0356,7,5.950643347571757
050_0356,8,1.5322063340164078
050_0356,9,1.9253652250936704
050_0356,10,1.8392423711952701
050_0356,11,1.1267347735824966
050_0356,12,1.0698276730389806
050_0356,13,1.5737097890017715
050_0403,1,0.7603453162872774
050_0403,2,0.8220591523728691
050_0403,3,0.8772293029761374
050_0403,4,1.0915155747858112
050_0403,5,1.8760413774754543
050_0403,6,1.9415280708761333
050_0403,7,1.938507802408853
050_0403,8,2.0087698349985246
050_0403,9,1.8915932438026946
050_0403,10,1.6512306017028633
050_0403,11,1.875
050_0403,12,1.7511157157652375
050_0403,13,1.8760413774754543
050_0404,1,1.0643366478704002
050_0404,2,0.7126096406869612
050_0404,3,0.13975424859373686
050_0404,4,0.0625
050_0404,5,0.5929270612815711
050_0404,6,0.5659615711335886
050_0404,7,0.4375
050_0404,8,0.3801726581436387
050_0404,9,0.13975424859373686
050_0404,10,0.5762215285808054
050_0404,11,0.5038911092686593
050_0404,12,0.5
050_0404,13,0.39528470752104744
050_0406,1,0.22534695471649932
050_0406,2,0.125
050_0406,3,0.673145600891813
050_0406,4,0.4759858191164943
050_0406,5,1.0
050_0406,6,0.8149003006503311
050_0406,7,0.978279740156158
050_0406,8,0.875
050_0406,9,0.676040864149498
050_0406,10,0.8338540040078959
050_0406,11,0.4550068680800324
050_0406,12,0.4375
050_0406,13,0.6875
050_0407,1,0.13975424859373686
050_0407,2,0.1875
050_0407,3,0.0625
050_0407,4,0.8772293029761374
050_0407,5,0.1875
050_0407,6,0.3125
050_0407,7,0.5
050_0407,8,0.39528470752104744
050_0407,9,0.6281172263200556
050_0407,10,1.5129648046137756
050_0407,11,0.9013878188659973
050_0407,12,1.5129648046137756
050_0407,13,1.9465514377996795
050_0408,1,0.6987712429686843
050_0408,2,0.6987712429686843
050_0408,3,0.5762215285808054
050_0408,4,0.31868871959954903
050_0408,5,0.625
050_0408,6,0.3125
050_0408,7,0.22534695471649932
050_0408,8,0.31868871959954903
050_0408,9,0.4419417382415922
050_0408,10,0.13975424859373686
050_0408,11,0.5762215285808054
050_0408,12,0.2576941016011038
050_0408,13,0.5625
050_0410,1,0.22534695471649932
050_0410,2,0.8338540040078959
050_0410,3,0.2795084971874737
050_0410,4,1.0698276730389806
050_0410,5,1.6828640022295325
050_0410,6,0.22534695471649932
050_0410,7,1.3050383136138188
050_0410,8,0.3125
050_0410,9,1.3707320124663318
050_0410,10,0.8125
050_0410,11,1.0174262872562316
050_0410,12,1.2823927830426995
050_0410,13,1.5474273003924934
050_0418,1,0.3801726581436387
050_0418,2,0.2795084971874737
050_0418,3,0.13975424859373686
050_0418,4,0.0
050_0418,5,0.40019526483955303
050_0418,6,0.8772293029761374
050_0418,7,0.5590169943749475
050_0418,8,0.7603453162872774
050_0418,9,0.3535533905932738
050_0418,10,0.6987712429686843
050_0418,11,1.0915155747858112
050_0418,12,1.2405895775799505
050_0418,13,0.7525996611745185
050_0420,1,0.2576941016011038
050_0420,2,0.1875
050_0420,3,0.0625
050_0420,4,0.4419417382415922
050_0420,5,0.3801726581436387
050_0420,6,0.45069390943299864
050_0420,7,0.3801726581436387
050_0420,8,0.1767766952966369
050_0420,9,1.194060823408925
050_0420,10,1.0789172813520043
050_0420,11,0.7551903733496608
050_0420,12,0.1875
050_0420,13,1.1524430571616109
050_0421,1,0.8149003006503311
050_0421,2,1.0
050_0421,3,0.9375
050_0421,4,1.9415280708761333
050_0421,5,1.0476909133900132
050_0421,6,0.9291292967074066
050_0421,7,0.75
050_0421,8,1.0019512213675874
050_0421,9,1.213530489934225
050_0421,10,0.9702609185162515
050_0421,11,1.2374368670764582
050_0421,12,1.1267347735824966
050_0421,13,1.31398725260179
050_0422,1,0.8125
050_0422,2,0.22534695471649932
050_0422,3,0.08838834764831845
050_0422,4,0.5762215285808054
050_0422,5,0.5625
050_0422,6,0.8385254915624212
050_0422,7,0.125
050_0422,8,0.5
050_0422,9,0.8772293029761374
050_0422,10,0.9457966219013473
050_0422,11,0.25
050_0422,12,0.0625
050_0422,13,0.8772293029761374
050_0425,1,0.7603453162872774
050_0425,2,0.4419417382415922
050_0425,3,0.9882117688026185
050_0425,4,0.3125
050_0425,5,0.125
050_0425,6,0.9702609185162515
050_0425,7,0.6987712429686843
050_0425,8,1.1858541225631423
050_0425,9,0.9395810236483068
050_0425,10,0.9375
050_0425,11,0.19764235376052372
050_0425,12,1.3707320124663318
050_0425,13,0.08838834764831845
050_0426,1,0.0625
050_0426,2,0.08838834764831845
050_0426,3,0.08838834764831845
050_0426,4,0.1767766952966369
050_0426,5,0.4419417382415922
050_0426,6,0.0625
050_0426,7,0.2576941016011038
050_0426,8,0.5762215285808054
050_0426,9,0.9457966219013473
050_0426,10,0.6525191568069094
050_0426,11,0.13975424859373686
050_0426,12,0.0625
050_0426,13,0.125
050_0427,1,0.8338540040078959
050_0427,2,0.8003905296791061
050_0427,3,0.4759858191164943
050_0427,4,0.5
050_0427,5,0.375
050_0427,6,1.2453036778232047
050_0427,7,1.0698276730389806
050_0427,8,0.45069390943299864
050_0427,9,0.22534695471649932
050_0427,10,1.5934435979977453
050_0427,11,0.8838834764831844
050_0427,12,1.688657010763287
050_0427,13,0.9395810236483068
050_0428,1,0.978279740156158
050_0428,2,0.5038911092686593
050_0428,3,0.8948638164547721
050_0428,4,0.9762812094883317
050_0428,5,0.8500919067959652
050_0428,6,0.3801726581436387
050_0428,7,0.2795084971874737
050_0428,8,0.7603453162872774
050_0428,9,0.3644344934278313
050_0428,10,0.5038911092686593
050_0428,11,0.9882117688026185
050_0428,12,0.2576941016011038
050_0428,13,1.0789172813520043
050_0433,1,1.4169730060943293
050_0433,2,1.5625
050_0433,3,1.6817030058842137
050_0433,4,1.3184389443580617
050_0433,5,1.25
050_0433,6,1.189143599402528
050_0433,7,2.1551174561958333
050_0433,8,2.0242668425877057
050_0433,9,1.7511157157652375
050_0433,10,1.5219744577357401
050_0433,11,1.1075028216668343
050_0433,12,1.9008632907181937
050_0433,13,1.4252192813739224
050_0434,1,1.0019512213675874
050_0434,2,0.4419417382415922
050_0434,3,1.288470508005519
050_0434,4,0.8338540040078959
050_0434,5,0.9457966219013473
050_0434,6,0.13975424859373686
050_0434,7,1.1792476415070754
050_0434,8,0.3644344934278313
050_0434,9,1.1625672023586422
050_0434,10,0.4759858191164943
050_0434,11,0.8338540040078959
050_0434,12,1.0174262872562316
050_0434,13,0.4759858191164943
049_0850,1,1.0077822185373186
049_0850,2,1.1675963557668378
049_0850,3,1.5662455107677085
049_0850,4,0.5762215285808054
049_0850,5,1.7161912772182477
049_0850,6,2.019436802675439
049_0850,7,2.1231609689328788
049_0850,8,2.1231609689328788
049_0850,9,2.7873878901222198
049_0850,10,1.8168052317185792
049_0850,11,1.7059180079945226
049_0850,12,2.752839443193155
049_0850,13,2.883817998764832
049_0852,1,0.7525996611745185
049_0852,2,0.625
049_0852,3,1.5461646096066226
049_0852,4,1.2515615246562992
049_0852,5,1.3258252147247767
049_0852,6,2.180345442814051
049_0852,7,1.5625
049_0852,8,1.688657010763287
049_0852,9,2.219410113070588
049_0852,10,1.194060823408925
049_0852,11,2.0700618952098995
049_0852,12,1.5026019100214134
049_0852,13,1.7001838135919305
050_0087,1,0.9519716382329886
050_0087,2,1.4375
050_0087,3,0.31868871959954903
050_0087,4,1.5934435979977453
050_0087,5,0.5625
050_0087,6,1.4429245475768995
050_0087,7,1.174268389253496
050_0087,8,1.0752906583803283
050_0087,9,1.3764197215965774
050_0087,10,1.7677669529663689
050_0087,11,1.0625
050_0087,12,0.8838834764831844
050_0087,13,1.0915155747858112
050_0088,1,0.0625
050_0088,2,0.5659615711335886
050_0088,3,0.125
050_0088,4,0.4192627457812106
050_0088,5,0.13975424859373686
050_0088,6,0.5376453291901642
050_0088,7,0.13975424859373686
050_0088,8,0.1875
050_0088,9,0.125
050_0088,10,0.19764235376052372
050_0088,11,0.0625
050_0088,12,0.7126096406869612
050_0088,13,0.4192627457812106
050_0089,1,1.1405179744309162
050_0089,2,1.0077822185373186
050_0089,3,1.0752906583803283
050_0089,4,1.202211503854459
050_0089,5,1.25
050_0089,6,0.8772293029761374
050_0089,7,1.6547752868592158
050_0089,8,1.986281072758838
050_0089,9,1.0915155747858112
050_0089,10,1.7677669529663689
050_0089,11,1.1267347735824966
050_0089,12,1.25
050_0089,13,1.7161912772182477
050_0128,1,0.75
050_0128,2,0.08838834764831845
050_0128,3,0.4192627457812106
050_0128,4,0.5590169943749475
050_0128,5,0.4550068680800324
050_0128,6,0.13975424859373686
050_0128,7,0.8838834764831844
050_0128,8,0.4759858191164943
050_0128,9,0.6643841132959156
050_0128,10,0.22534695471649932
050_0128,11,0.0
050_0128,12,0.5590169943749475
050_0128,13,0.5590169943749475
050_0139,1,0.125
050_0139,2,0.3365728004459065
050_0139,3,0.6643841132959156
050_0139,4,0.9395810236483068
050_0139,5,0.3801726581436387
050_0139,6,0.39528470752104744
050_0139,7,0.9395810236483068
050_0139,8,0.8838834764831844
050_0139,9,0.8838834764831844
050_0139,10,0.6525191568069094
050_0139,11,0.08838834764831845
050_0139,12,0.75
050_0139,13,0.795495128834866
050_0154,1,0.39528470752104744
050_0154,2,1.0
050_0154,3,0.8705242673240075
050_0154,4,0.08838834764831845
050_0154,5,0.125
050_0154,6,0.2576941016011038
050_0154,7,0.7629097259833564
050_0154,8,0.22534695471649932
050_0154,9,0.75
050_0154,10,0.8408515029421069
050_0154,11,0.6987712429686843
050_0154,12,0.2651650429449553
050_0154,13,0.8338540040078959
050_0439,1,0.625
050_0439,2,0.22534695471649932
050_0439,3,0.5
050_0439,4,0.1875
050_0439,5,0.22534695471649932
050_0439,6,0.3535533905932738
050_0439,7,0.0625
050_0439,8,0.2576941016011038
050_0439,9,0.19764235376052372
050_0439,10,0.0625
050_0439,11,0.25
050_0439,12,0.676040864149498
050_0439,13,0.3125
050_0440,1,1.194060823408925
050_0440,2,0.8385254915624212
050_0440,3,1.0077822185373186
050_0440,4,1.2405895775799505
050_0440,5,0.5762215285808054
050_0440,6,1.0097184013377194
050_0440,7,0.9702609185162515
050_0440,8,0.9291292967074066
050_0440,9,1.3650206042400972
050_0440,10,0.5929270612815711
050_0440,11,0.3801726581436387
050_0440,12,1.1267347735824966
050_0440,13,1.0019512213675874
050_0442,1,0.19764235376052372
050_0442,2,0.3801726581436387
050_0442,3,0.3365728004459065
050_0442,4,0.13975424859373686
050_0442,5,0.6643841132959156
050_0442,6,0.39528470752104744
050_0442,7,0.3644344934278313
050_0442,8,0.0625
050_0442,9,0.1767766952966369
050_0442,10,0.7730823048033113
050_0442,11,0.8338540040078959
050_0442,12,0.3644344934278313
050_0442,13,0.673145600891813
050_0444,1,1.0
050_0444,2,0.13975424859373686
050_0444,3,1.1267347735824966
050_0444,4,0.9702609185162515
050_0444,5,1.288470508005519
050_0444,6,1.3764197215965774
050_0444,7,2.0155644370746373
050_0444,8,1.640550593550836
050_0444,9,1.9253652250936704
050_0444,10,1.3707320124663318
050_0444,11,1.352081728298996
050_0444,12,1.4644218142324976
050_0444,13,1.2823927830426995
050_0446,1,0.8838834764831844
050_0446,2,0.2576941016011038
050_0446,3,0.7551903733496608
050_0446,4,0.7315437444199766
050_0446,5,0.6987712429686843
050_0446,6,0.5376453291901642
050_0446,7,0.40019526483955303
050_0446,8,0.6987712429686843
050_0446,9,0.3365728004459065
050_0446,10,0.4375
050_0446,11,0.4881406047441659
050_0446,12,0.8772293029761374
050_0446,13,0.13975424859373686
050_0451,1,0.1767766952966369
050_0451,2,1.7908185977368003
050_0451,3,0.39528470752104744
050_0451,4,1.6357815410378
050_0451,5,1.7376798468072305
050_0451,6,2.5225545088263206
050_0451,7,2.358495283014151
050_0451,8,2.775450413896815
050_0451,9,2.7414640249326636
050_0451,10,2.1668669779199643
050_0451,11,2.1213203435596424
050_0451,12,1.5971165423975797
050_0451,13,2.2724573703372304
050_0452,1,0.1875
050_0452,2,0.8500919067959652
050_0452,3,0.5376453291901642
050_0452,4,0.5038911092686593
050_0452,5,0.8385254915624212
050_0452,6,0.5762215285808054
050_0452,7,1.202211503854459
050_0452,8,0.3644344934278313
050_0452,9,1.0625
050_0452,10,2.0087698349985246
050_0452,11,1.953562451010973
050_0452,12,2.292140102611531
050_0452,13,2.003902442735175
050_0454,1,0.2576941016011038
050_0454,2,0.13975424859373686
050_0454,3,0.13975424859373686
050_0454,4,1.0625
050_0454,5,1.2823927830426995
050_0454,6,0.6987712429686843
050_0454,7,0.8882919002219934
050_0454,8,0.6373774391990981
050_0454,9,1.0077822185373186
050_0454,10,0.22534695471649932
050_0454,11,0.13975424859373686
050_0454,12,0.7603453162872774
050_0454,13,1.3125
050_0506,1,1.0019512213675874
050_0506,2,0.7525996611745185
050_0506,3,0.6525191568069094
050_0506,4,0.8772293029761374
050_0506,5,1.0625
050_0506,6,0.6903350635742038
050_0506,7,1.0643366478704002
050_0506,8,0.676040864149498
050_0506,9,0.7126096406869612
050_0506,10,0.6987712429686843
050_0506,11,1.0625
050_0506,12,1.118033988749895
050_0506,13,1.0752906583803283
050_0509,1,0.5929270612815711
050_0509,2,0.5038911092686593
050_0509,3,0.6987712429686843
050_0509,4,0.8948638164547721
050_0509,5,0.8149003006503311
050_0509,6,0.6155536126122565
050_0509,7,0.5762215285808054
050_0509,8,1.174268389253496
050_0509,9,1.5625
050_0509,10,1.7432907101226691
050_0509,11,1.118033988749895
050_0509,12,1.0643366478704002
050_0509,13,1.1490485194281397
050_0512,1,0.6281172263200556
050_0512,2,1.4045128158902644
050_0512,3,1.194060823408925
050_0512,4,1.3707320124663318
050_0512,5,1.2655285457072867
050_0512,6,2.3259742582410494
050_0512,7,1.4908575552345704
050_0512,8,4.684582425360877
050_0512,9,0.2576941016011038
050_0512,10,0.2576941016011038
050_0512,11,0.6525191568069094
050_0512,12,0.2795084971874737
050_0512,13,0.5659615711335886
050_0514,1,0.9395810236483068
050_0514,2,0.2576941016011038
050_0514,3,1.0625
050_0514,4,0.9228014412645875
050_0514,5,0.9395810236483068
050_0514,6,0.6987712429686843
